company,name,kms_driven,fuel_type,selling_price,year
Hyundai,Grand,64300,Diesel,425000,2021
Maruti,Swift,68297,Diesel,650000,2020
Honda,City,25000,Petrol,1050000,2023
Hyundai,Verna,41600,Petrol,459000,2016
Maruti,Swift,14000,Petrol,690000,2024
Tata,Harrier,20000,Diesel,1500000,2024
Toyota,Innova,14000,Diesel,2200000,2022
Maruti,Alto,35000,Petrol,290000,2022
Maruti,Wagon R,62400,Petrol,370000,2020
Hyundai,i10,39054,Petrol,250000,2014
Maruti,Alto,21444,Petrol,311000,2022
Jeep,Compass,42000,Diesel,1700000,2023
Mahindra,XUV500,65436,Diesel,900000,2019
Mahindra,Scorpio,76600,Diesel,375000,2012
Maruti,Swift,140000,Diesel,340000,2017
Toyota,Innova,132838,Diesel,400000,2013
Maruti,Swift Dzire,50000,Diesel,490000,2019
Maruti,Wagon R,14000,Petrol,445000,2022
Honda,WR-V,20000,Petrol,850000,2022
Hyundai,Santro,1780,Petrol,520000,2025
Maruti,Swift,123000,Diesel,475000,2017
Hyundai,i10,38156,Petrol,463000,2021
Renault,KWID,10000,Petrol,400000,2022
Hyundai,i10,21000,Petrol,365000,2020
Maruti,Swift,67379,Diesel,380000,2018
Honda,Amaze,11000,Petrol,690000,2023
Hyundai,Grand,24000,Petrol,499000,2022
Hyundai,i20,73575,Petrol,450000,2021
Maruti,Ertiga,40000,Petrol,650000,2023
Honda,WR-V,19000,Petrol,835000,2023
Honda,City,25000,Petrol,940000,2023
Hyundai,Grand,80000,Diesel,520000,2020
Mahindra,Bolero,59000,Diesel,651000,2018
Nissan,X-Trail,110000,Diesel,1100000,2016
Mahindra,XUV500,150000,Diesel,725000,2019
Skoda,Rapid,10000,Petrol,1120000,2022
Maruti,Baleno,72000,Diesel,675000,2021
Skoda,Superb,75000,Diesel,725000,2016
Hyundai,i20,75000,Diesel,530000,2019
Toyota,Innova,185000,Diesel,710000,2013
Hyundai,i20,72200,Diesel,465000,2017
Mahindra,XUV500,70000,Diesel,800000,2020
Hyundai,i20,18745,Petrol,535000,2020
Ford,Ecosport,120000,Diesel,680000,2022
Maruti,Wagon R,20365,Petrol,400000,2020
Honda,Amaze,20000,Petrol,615000,2024
Honda,Amaze,36001,Diesel,485000,2019
Honda,WR-V,25000,Diesel,900000,2023
Ford,Ecosport,45400,Petrol,700000,2022
Mahindra,XUV500,94000,Diesel,695000,2015
Audi,A4,84000,Diesel,1950000,2020
BMW,5,85000,Diesel,1525000,2017
Honda,City,65000,Petrol,700000,2021
Maruti,Swift Dzire,153000,Diesel,380000,2017
Mahindra,Scorpio,40000,Diesel,1200000,2024
Mahindra,Scorpio,48000,Diesel,990000,2021
Maruti,Swift,40000,Diesel,400000,2017
Hyundai,Grand,100000,Petrol,430000,2021
Ford,Aspire,24000,Diesel,690000,2022
Hyundai,Grand,15408,Petrol,470000,2019
Honda,Jazz,39800,Petrol,585000,2020
Datsun,RediGO,45138,Petrol,322000,2022
Toyota,Fortuner,60000,Diesel,2700000,2023
Hyundai,Creta,63000,Diesel,1100000,2022
Jaguar,XE,91795,Diesel,2950000,2022
Maruti,Swift Dzire,56000,Petrol,430000,2018
Hyundai,Grand,19000,Petrol,560000,2022
Maruti,Swift Dzire,85000,Diesel,595000,2019
Maruti,Swift,50000,Diesel,793000,2023
Hyundai,i20,40000,Diesel,725000,2024
Tata,Tiago,42000,Petrol,520000,2023
Mahindra,Marazzo,45906,Diesel,1200000,2023
Hyundai,i20,39000,Petrol,570000,2022
Maruti,Swift Dzire,70000,Petrol,475000,2022
Tata,Nexon,30000,Petrol,750000,2023
Maruti,Swift Dzire,29456,Petrol,550000,2021
Honda,WR-V,33000,Petrol,825000,2023
Mahindra,Bolero,120000,Diesel,300000,2011
Hyundai,i10,60343,LPG,403000,2018
Toyota,Innova,192000,Diesel,1225000,2020
Skoda,Octavia,89000,Diesel,1295000,2020
Volvo,XC,122000,Diesel,2450000,2018
Maruti,Ignis,25000,Petrol,580000,2023
Maruti,Wagon R,50000,Petrol,380000,2022
Maruti,Swift Dzire,70000,Diesel,690000,2022
Hyundai,Santro,74000,LPG,250000,2016
Hyundai,i20,68000,Diesel,370000,2017
Maruti,Wagon R,105379,CNG,219000,2013
Hyundai,i20,50000,Diesel,420000,2018
Honda,City,115000,Petrol,375000,2015
Honda,City,80000,Diesel,675000,2020
Hyundai,Verna,80000,Petrol,630000,2019
Toyota,Innova,60000,Diesel,1800000,2021
Hyundai,Grand,36000,Petrol,540000,2023
Hyundai,Creta,51000,Diesel,1150000,2024
Renault,KWID,19000,Petrol,335000,2020
Honda,Amaze,10000,Petrol,680000,2025
Honda,City,83000,Diesel,675000,2020
Maruti,Alto,100000,Petrol,62000,2011
Maruti,Alto,79000,Petrol,200000,2017
Tata,Safari,150000,Diesel,300000,2013
Volkswagen,Vento,33000,Diesel,925000,2023
Honda,City,120000,Diesel,787000,2020
Maruti,Swift Dzire,11000,Petrol,700000,2024
Maruti,Baleno,16780,Petrol,695000,2024
Hyundai,Grand,5000,Diesel,590000,2024
Honda,Amaze,62156,Diesel,500000,2021
Hyundai,Verna,30000,Petrol,850000,2023
Hyundai,i20,75000,Diesel,600000,2019
Maruti,Wagon R,17205,Petrol,400000,2020
Maruti,Wagon R,83000,Petrol,285000,2017
Maruti,Wagon R,50000,Petrol,351000,2019
Hyundai,Santro,7395,Petrol,480000,2024
Maruti,Celerio,10000,Petrol,510000,2023
Maruti,Baleno,60150,Petrol,600000,2021
Maruti,Swift,50000,Diesel,680000,2022
Mahindra,Bolero,120000,Diesel,190000,2012
Ford,Ecosport,40000,Petrol,500000,2019
Hyundai,Verna,67500,Diesel,685000,2019
Hyundai,Grand,35000,Petrol,510000,2022
Maruti,Swift,178000,Diesel,530000,2020
Maruti,Swift Dzire,50000,Diesel,600000,2021
Hyundai,i20,64000,Diesel,540000,2019
Maruti,Wagon R,90000,Petrol,115000,2010
Audi,A4,80000,Petrol,1485000,2018
Honda,City,99000,Diesel,649000,2019
Hyundai,Verna,100000,Diesel,360000,2017
Maruti,Swift Dzire,52300,Diesel,660000,2023
Maruti,Celerio,23121,Petrol,461000,2020
Honda,City,52438,Petrol,420000,2018
Maruti,Alto,27265,Petrol,371000,2022
Maruti,Swift Dzire,120000,CNG,525000,2022
Maruti,Wagon R,2000,Petrol,450000,2023
Maruti,Swift Dzire,38000,Petrol,249000,2014
Maruti,Alto,23701,Petrol,312000,2022
Hyundai,i20,53861,Diesel,832000,2023
Hyundai,Verna,85753,Diesel,250000,2013
Hyundai,Grand,31734,Petrol,578000,2022
Maruti,Ciaz,70000,Diesel,475000,2020
Hyundai,Grand,58000,Diesel,399000,2018
Hyundai,Creta,41275,Petrol,1150000,2022
Maruti,S-Presso,4500,Petrol,550000,2025
Toyota,Yaris,19000,Petrol,1042000,2024
Maruti,Alto,50000,Petrol,230000,2016
Renault,KWID,29000,Petrol,370000,2023
Volkswagen,Polo,113566,Diesel,415000,2018
Honda,City,12000,Diesel,1080000,2024
Toyota,Fortuner,9000,Diesel,3400000,2023
Maruti,Wagon R,38700,Petrol,375000,2020
Volkswagen,Polo,92000,Diesel,385000,2017
Tata,Nexon,10700,Petrol,920000,2024
Honda,City,84000,Petrol,675000,2020
Maruti,Eeco,72422,Petrol,290000,2017
Toyota,Innova,126000,Diesel,800000,2018
Mahindra,XUV500,23000,Diesel,1600000,2023
Maruti,Alto,60235,Petrol,100000,2012
Maruti,Swift Dzire,110000,Diesel,280000,2015
Toyota,Innova,76325,Diesel,560000,2016
Hyundai,i10,32000,Petrol,290000,2017
Maruti,Vitara,105000,Diesel,825000,2023
Skoda,Octavia,99000,Diesel,1399000,2020
Maruti,Wagon R,48001,Petrol,219000,2014
Hyundai,Grand,50000,Diesel,425000,2022
Audi,A6,16000,Diesel,3300000,2021
Tata,Nexon,35000,Diesel,900000,2022
Hyundai,i20,50000,Petrol,585000,2021
Hyundai,i20,70000,Diesel,610000,2021
Maruti,Wagon R,35000,Petrol,250000,2018
Honda,Jazz,40569,Petrol,495000,2020
Mahindra,Scorpio,90000,Diesel,800000,2024
Hyundai,Creta,110000,Diesel,1050000,2021
Maruti,Baleno,60881,Diesel,730000,2022
Renault,KWID,32736,Petrol,310000,2021
Skoda,Rapid,72500,Diesel,295000,2017
Maruti,Swift,275000,Diesel,400000,2018
Honda,City,35001,Petrol,675000,2019
Maruti,Eeco,15000,Petrol,350000,2021
Maruti,Eeco,59000,Petrol,360000,2023
Hyundai,Grand,151315,Diesel,300000,2019
Maruti,Vitara,61000,Diesel,841000,2022
Audi,A4,38000,Diesel,1500000,2016
Hyundai,i10,80000,Petrol,150000,2013
Hyundai,i10,56000,Petrol,375000,2015
Renault,KWID,60000,Petrol,350000,2022
Maruti,Alto,180000,Petrol,180000,2018
Hyundai,i20,49011,Petrol,385000,2015
Ford,Figo,48000,Diesel,450000,2019
Maruti,Swift,68000,Diesel,390000,2017
Maruti,Alto,105610,Petrol,250000,2020
Mahindra,Bolero,70000,Diesel,650000,2022
Maruti,Wagon R,113343,Petrol,178000,2014
BMW,3,64495,Diesel,850000,2014
Maruti,Celerio,49000,Petrol,335000,2019
Hyundai,i20,63669,Petrol,645000,2021
Mahindra,Bolero,199900,Diesel,350000,2015
Toyota,Innova,103000,CNG,1080000,2016
Mahindra,Thar,38860,Diesel,875000,2022
Hyundai,i20,8000,Petrol,775000,2023
Maruti,Swift Dzire,6500,Petrol,725000,2023
Hyundai,Grand,90000,Petrol,300000,2019
Honda,Amaze,68000,Diesel,540000,2023
Ford,Figo,31000,Petrol,525000,2024
Honda,Jazz,84000,Petrol,565000,2021
Maruti,Swift Dzire,60852,Diesel,725000,2022
Hyundai,Verna,76800,Diesel,450000,2017
Hyundai,Grand,29751,Petrol,512000,2020
Maruti,Wagon R,40000,Petrol,450000,2024
Mini,Cooper,21800,Petrol,2000000,2019
Hyundai,Creta,48001,Diesel,1025000,2022
Maruti,Swift,55000,Diesel,545000,2022
Ford,Figo,68176,Diesel,275000,2015
Maruti,S-Presso,2000,Petrol,450000,2025
Nissan,Kicks,40000,Diesel,1200000,2024
Hyundai,i20,40000,Petrol,500000,2021
Ford,Figo,51060,Diesel,280000,2015
Hyundai,Creta,20000,Diesel,1100000,2023
Renault,Duster,159000,Diesel,625000,2020
Maruti,Ertiga,32000,Petrol,975000,2024
Maruti,Wagon R,10000,Petrol,400000,2021
Jeep,Compass,54000,Diesel,1500000,2022
Hyundai,Grand,110000,Diesel,380000,2020
Hyundai,Verna,37000,Petrol,990000,2023
Renault,KWID,54701,Petrol,260000,2021
Maruti,Alto,70000,Petrol,135000,2015
Mahindra,XUV500,87500,Diesel,600000,2017
Maruti,Swift Dzire,70000,Diesel,800000,2023
Renault,Duster,49000,Diesel,550000,2019
Honda,WR-V,70000,Diesel,760000,2022
Hyundai,i20,111000,Diesel,399000,2016
Hyundai,i20,11638,Petrol,300000,2014
Maruti,Wagon R,9605,Petrol,500000,2024
Renault,KWID,58000,Petrol,345000,2021
Mahindra,KUV100,22000,Petrol,450000,2023
Mahindra,Marazzo,20000,Diesel,950000,2025
Hyundai,Creta,70000,Diesel,998000,2023
Maruti,Baleno,30000,Petrol,890000,2025
Volkswagen,Polo,146000,Petrol,350000,2021
Ford,Figo,40000,Diesel,580000,2022
Hyundai,Grand,30000,Petrol,550000,2021
Toyota,Yaris,30000,Petrol,1300000,2023
Hyundai,Verna,28000,Petrol,1090000,2022
BMW,3,90000,Diesel,895000,2016
Mahindra,Bolero,110000,Diesel,250000,2012
Ford,Ecosport,27000,Petrol,750000,2020
Honda,Amaze,40000,Petrol,450000,2020
Maruti,Swift Dzire,60000,Diesel,310000,2015
Hyundai,i20,27452,Petrol,540000,2020
Mahindra,Bolero,75000,Diesel,521000,2018
Maruti,Alto,18604,Petrol,310000,2020
Maruti,Vitara,48000,Diesel,855000,2023
Mahindra,Thar,36000,Diesel,725000,2020
Maruti,Swift,87020,Petrol,550000,2020
Mahindra,Scorpio,95000,Diesel,500000,2015
Toyota,Innova,170000,Diesel,700000,2018
Maruti,Alto,32103,Petrol,245000,2017
Hyundai,i20,72240,Petrol,350000,2015
Hyundai,i10,66000,Petrol,285000,2016
Ford,Aspire,90000,Diesel,530000,2022
Maruti,Swift Dzire,82000,Diesel,489000,2018
Renault,Duster,123000,Diesel,650000,2021
Hyundai,i20,75000,Diesel,499000,2019
Volkswagen,Polo,72000,Petrol,311000,2017
Hyundai,i10,50000,Petrol,350000,2015
Toyota,Fortuner,30000,Diesel,3300000,2022
Audi,A4,55500,Diesel,1500000,2018
Toyota,Innova,100000,Diesel,1600000,2021
Maruti,Swift Dzire,32000,Diesel,785000,2022
Maruti,Swift Dzire,18000,Petrol,750000,2023
Maruti,Eeco,15000,Petrol,350000,2021
Hyundai,i20,40000,Petrol,460000,2019
Hyundai,i20,11972,Petrol,635000,2024
Mahindra,Scorpio,212000,Diesel,450000,2017
Maruti,Swift Dzire,56000,Diesel,651000,2022
Hyundai,Grand,95094,Diesel,395000,2019
Maruti,Swift,74000,Diesel,340000,2015
Maruti,Swift Dzire,48300,Diesel,350000,2022
Mahindra,Bolero,95000,Diesel,330000,2016
Renault,Duster,30000,Diesel,800000,2020
Maruti,Eeco,25000,Petrol,370000,2024
Maruti,Swift Dzire,105000,Petrol,400000,2018
Ford,Figo,90000,Diesel,280000,2017
Volkswagen,Vento,50000,Diesel,550000,2020
Maruti,Swift Dzire,56000,Diesel,520000,2018
Maruti,Swift Dzire,110000,Diesel,535000,2021
Maruti,Swift,50000,Petrol,450000,2020
Maruti,Alto,25000,Petrol,415000,2021
Honda,Jazz,46858,Petrol,725000,2021
Tata,Safari,80000,Diesel,265000,2014
Ford,Ecosport,67300,Petrol,600000,2020
Hyundai,Grand,65000,Diesel,348000,2018
Maruti,Swift Dzire,48000,Petrol,765000,2023
Maruti,Swift Dzire,36658,Diesel,590000,2019
Honda,City,14000,Petrol,850000,2021
Hyundai,Verna,57400,Diesel,525000,2017
Maruti,Swift,90000,Petrol,500000,2021
Maruti,Alto,32895,Petrol,300000,2024
Toyota,Innova,120000,Diesel,925000,2019
Maruti,Swift,16000,Diesel,500000,2019
Maruti,Swift Dzire,35966,Petrol,260000,2015
Renault,Duster,50000,Diesel,750000,2022
Hyundai,i20,27240,Petrol,642000,2022
Maruti,Alto,45075,Petrol,255000,2019
Renault,KWID,7300,Petrol,330000,2023
Hyundai,i20,40000,Petrol,500000,2021
Toyota,Innova,150000,Diesel,1190000,2018
Volkswagen,Polo,70000,Diesel,425000,2017
Tata,Safari,158000,Diesel,470000,2018
Mahindra,XUV500,80000,Diesel,1050000,2021
Toyota,Fortuner,147550,Diesel,1400000,2017
Renault,Duster,80000,Diesel,550000,2018
Porsche,Cayenne,38000,Diesel,6300000,2020
Toyota,Innova,46000,Diesel,1550000,2021
Maruti,Alto,15000,Petrol,295000,2021
Mercedes-Benz,E-Class,107742,Diesel,1175000,2014
Mahindra,Scorpio,58446,Diesel,900000,2022
Honda,City,68000,Diesel,645000,2019
Hyundai,Verna,41000,Diesel,835000,2022
Datsun,RediGO,20000,Petrol,425000,2023
Mahindra,Bolero,35000,Diesel,870000,2024
Hyundai,i10,36834,Petrol,365000,2017
Audi,A8,25000,Diesel,5500000,2020
Hyundai,i10,70000,Petrol,225000,2015
Maruti,Wagon R,48000,Petrol,425000,2021
Hyundai,i20,60000,Diesel,450000,2019
Hyundai,Creta,100000,Diesel,890000,2023
Renault,Duster,90000,Diesel,450000,2019
Maruti,Ciaz,57000,Diesel,720000,2022
Maruti,Swift,70000,Petrol,370000,2019
Hyundai,Verna,100000,Diesel,700000,2019
Maruti,Baleno,110000,Petrol,550000,2022
Toyota,Innova,100000,Diesel,1011000,2019
Isuzu,D-Max,120000,Diesel,1200000,2023
Volkswagen,Vento,69264,Diesel,480000,2019
Audi,A6,35000,Diesel,3000000,2021
Maruti,Swift Dzire,50000,Diesel,300000,2015
Mahindra,XUV500,35000,Diesel,1100000,2020
Mahindra,Bolero,120000,Diesel,600000,2021
Maruti,Wagon R,85281,Petrol,210000,2014
Honda,Civic,13989,Petrol,2150000,2024
Maruti,Swift,75486,Diesel,455000,2018
Ford,Ecosport,39000,Diesel,835000,2022
Hyundai,i20,50000,Petrol,435000,2017
Honda,City,62000,Petrol,650000,2020
Maruti,Swift Dzire,41000,Petrol,665000,2021
Mahindra,Scorpio,102272,Diesel,520000,2015
Maruti,Swift Dzire,84903,Diesel,340000,2013
Toyota,Innova,200000,Diesel,650000,2015
Maruti,Alto,62000,Petrol,295000,2021
Maruti,Swift Dzire,190000,Diesel,500000,2020
Mahindra,XUV500,2200,Diesel,1475000,2025
Hyundai,Grand,14000,Petrol,690000,2025
Hyundai,Verna,60002,Diesel,550000,2017
Maruti,Ertiga,30000,Diesel,1000000,2024
Maruti,Ignis,5000,Petrol,550000,2026
Hyundai,Grand,21986,Petrol,560000,2021
Hyundai,Grand,23787,Petrol,515000,2020
Hyundai,i20,46000,Petrol,550000,2021
Honda,City,129000,Petrol,725000,2021
BMW,5,90000,Diesel,1650000,2017
Honda,City,28000,Petrol,850000,2021
Maruti,Swift Dzire,100000,Diesel,371000,2017
Volkswagen,Polo,69000,Diesel,695000,2021
Hyundai,i10,40000,Petrol,350000,2016
Ford,Endeavour,65000,Diesel,3100000,2023
Hyundai,Santro,90000,Petrol,160000,2013
Jaguar,XF,61000,Diesel,1690000,2016
Maruti,Swift,106000,Diesel,299000,2012
Hyundai,Verna,45354,Diesel,600000,2019
Mahindra,Thar,20000,Diesel,870000,2022
Honda,City,78000,Petrol,895000,2020
Maruti,Swift,92000,Diesel,290000,2013
Renault,KWID,30000,Petrol,350000,2023
Hyundai,i10,70038,Petrol,420000,2021
Toyota,Innova,125000,Diesel,1625000,2021
Hyundai,i20,57000,Petrol,690000,2022
Toyota,Innova,200000,Diesel,850000,2020
Volkswagen,Vento,49728,Diesel,625000,2020
Maruti,Alto,30000,Petrol,350000,2023
Hyundai,i10,25000,Petrol,385000,2020
Toyota,Innova,133000,Diesel,545000,2016
Maruti,Wagon R,50000,LPG,350000,2019
Ford,Figo,35000,Petrol,595000,2021
Honda,Jazz,32000,Petrol,750000,2023
Honda,City,75129,Petrol,640000,2020
Honda,City,66000,Diesel,785000,2021
Hyundai,i20,27965,Petrol,625000,2021
Maruti,Swift,70000,Diesel,350000,2019
Ford,Figo,53400,Diesel,550000,2022
Maruti,Swift Dzire,49162,Petrol,495000,2020
Maruti,Swift Dzire,200000,Diesel,370000,2018
Maruti,Ignis,8664,Petrol,630000,2024
Datsun,GO,30000,Petrol,410000,2023
Maruti,Swift,110000,Diesel,650000,2021
Volkswagen,Polo,43000,Petrol,550000,2021
Maruti,Baleno,5800,Petrol,685000,2024
Hyundai,i20,90000,Diesel,625000,2020
Renault,Duster,145953,Diesel,650000,2020
Renault,KWID,1200,Petrol,450000,2025
Mahindra,Scorpio,120000,Diesel,1020000,2020
Honda,Amaze,97000,Diesel,460000,2022
Maruti,Swift,100000,Diesel,425000,2017
Mahindra,XUV500,79304,Diesel,985000,2020
Maruti,Swift Dzire,53000,Diesel,645000,2020
Mahindra,XUV500,62000,Diesel,1375000,2022
Maruti,Alto,69254,Petrol,230000,2017
Mercedes-Benz,GL-Class,120000,Diesel,3575000,2018
Honda,Jazz,58001,Petrol,600000,2023
Hyundai,Grand,40000,Petrol,410000,2022
Datsun,RediGO,40000,Petrol,260000,2022
Volkswagen,Vento,105000,Diesel,395000,2016
Honda,WR-V,22000,Petrol,750000,2023
Maruti,Swift,70000,Diesel,490000,2018
Volkswagen,Vento,120000,Diesel,300000,2017
Toyota,Innova,42000,Diesel,850000,2018
Tata,Tiago,23296,Diesel,575000,2024
Hyundai,Verna,10000,Diesel,1000000,2022
Volkswagen,Vento,102000,Diesel,550000,2019
Maruti,Alto,50000,Petrol,250000,2015
BMW,3,15000,Diesel,1900000,2018
Hyundai,Verna,8000,Petrol,550000,2016
Maruti,Alto,39290,Petrol,240000,2015
Maruti,Alto,71239,Petrol,260000,2018
Skoda,Rapid,24000,Diesel,950000,2023
Maruti,Ertiga,55000,Diesel,735000,2020
Hyundai,i20,32000,Petrol,650000,2023
Tata,Safari,150000,Diesel,350000,2015
Audi,A4,64705,Diesel,1350000,2017
Skoda,Rapid,51930,Diesel,795000,2021
Hyundai,i10,42000,Petrol,180000,2014
Hyundai,i10,16500,Petrol,465000,2021
Maruti,Alto,5000,Petrol,300000,2025
Hyundai,i20,100000,Diesel,550000,2019
Audi,A4,70000,Petrol,1200000,2015
Maruti,Celerio,40000,Petrol,350000,2023
Maruti,Alto,80000,Petrol,300000,2022
BMW,5,5200,Diesel,5350000,2022
Hyundai,Grand,60000,Diesel,650000,2022
Ford,Figo,40000,Diesel,450000,2020
Maruti,Ignis,19000,Petrol,625000,2023
Ford,Figo,50000,Diesel,450000,2021
Hyundai,i10,36977,Petrol,422000,2020
Maruti,Vitara,52000,Diesel,900000,2021
Honda,City,80000,Diesel,450000,2019
Hyundai,Creta,45000,Diesel,1170000,2021
Volkswagen,Polo,111056,Diesel,430000,2019
Hyundai,i10,54886,Petrol,250000,2015
Honda,WR-V,17000,Petrol,900000,2023
Hyundai,Grand,49000,Petrol,510000,2022
Maruti,Baleno,59434,Petrol,599000,2021
Maruti,Swift,56145,Diesel,659000,2022
Hyundai,i20,76950,Diesel,450000,2017
Maruti,Swift,110000,Diesel,320000,2017
Maruti,Wagon R,35000,Petrol,315000,2016
Maruti,Ciaz,80000,Diesel,650000,2021
Mercedes-Benz,C-Class,24500,Diesel,2950000,2022
Hyundai,Verna,79345,Diesel,550000,2018
Maruti,Swift Dzire,77482,Diesel,552000,2020
Maruti,Alto,50000,Petrol,70000,2010
Maruti,Swift Dzire,12400,Petrol,690000,2023
Maruti,Alto,10000,Petrol,420000,2023
Volkswagen,Polo,18000,Petrol,700000,2024
BMW,X1,40000,Diesel,2900000,2021
Hyundai,i10,65253,Petrol,380000,2017
Maruti,Ciaz,85000,Diesel,650000,2021
Honda,City,65000,Diesel,550000,2019
Volkswagen,Polo,65321,Petrol,575000,2019
Maruti,Ertiga,127731,Diesel,665000,2019
Hyundai,Creta,58363,Diesel,1250000,2023
Maruti,Swift,76400,Diesel,575000,2020
Honda,Amaze,61000,Diesel,515000,2020
Maruti,Alto,40000,Petrol,280000,2021
Honda,Amaze,70000,Diesel,480000,2020
Maruti,Swift,105000,Diesel,240000,2014
Maruti,Vitara,26000,Diesel,850000,2022
Maruti,Swift Dzire,80000,Diesel,600000,2021
Mahindra,XUV500,59000,Diesel,1500000,2021
Honda,Amaze,25000,Petrol,650000,2023
Maruti,Swift Dzire,62454,Petrol,334000,2021
Mahindra,Scorpio,50000,Diesel,810000,2022
Hyundai,Creta,71000,Petrol,899000,2022
Hyundai,i20,86516,Petrol,750000,2023
Mahindra,Scorpio,94181,Diesel,600000,2017
Hyundai,Verna,12000,Petrol,1150000,2024
Maruti,Ignis,59518,Diesel,530000,2022
Maruti,Swift Dzire,100000,Diesel,225000,2013
Hyundai,Verna,74000,Diesel,445000,2016
Maruti,Swift Dzire,80000,Diesel,384000,2017
Hyundai,Grand,38000,Diesel,475000,2023
Mahindra,Scorpio,55000,Diesel,1450000,2022
Maruti,Alto,67000,Petrol,245000,2017
Skoda,Rapid,67000,Diesel,675000,2020
Toyota,Innova,200000,Diesel,450000,2016
Mahindra,Bolero,150000,Diesel,500000,2021
Maruti,Wagon R,69000,Petrol,250000,2014
Honda,Civic,81000,Petrol,490000,2014
Toyota,Fortuner,56700,Diesel,3100000,2022
Maruti,Swift,76000,Diesel,440000,2017
Maruti,Alto,83000,Petrol,110000,2012
Hyundai,i20,33200,Petrol,625000,2022
Maruti,Swift Dzire,73000,Diesel,580000,2018
Hyundai,Santro,30000,Petrol,135000,2013
Ford,Ecosport,29100,Diesel,1100000,2023
Mahindra,Bolero,120000,Diesel,300000,2014
Hyundai,Creta,27000,Diesel,1199000,2021
Mahindra,XUV500,54278,Diesel,540000,2018
Honda,City,80000,Petrol,650000,2021
Maruti,Wagon R,120000,CNG,333000,2020
Maruti,Ciaz,60000,Diesel,650000,2020
Mercedes-Benz,E-Class,65000,Diesel,2250000,2018
BMW,3,94603,Petrol,650000,2013
Maruti,Alto,57000,Petrol,285000,2020
Hyundai,i20,72000,Diesel,580000,2020
Maruti,Wagon R,40000,Petrol,395000,2018
Volkswagen,Polo,120000,Diesel,300000,2017
Hyundai,i20,80000,Petrol,280000,2014
Hyundai,Grand,20000,Petrol,550000,2024
Ford,Ecosport,94000,Diesel,525000,2018
Maruti,Ertiga,5000,Diesel,957000,2023
Maruti,Ertiga,110000,Diesel,600000,2017
Ford,Figo,82000,Diesel,211000,2015
Ford,Ecosport,64000,Petrol,470000,2020
Ford,Aspire,5000,Petrol,680000,2023
Ford,Ecosport,38966,Petrol,685000,2022
Ford,Figo,50000,Diesel,650000,2023
Mahindra,KUV100,35000,Diesel,786000,2023
Tata,Tiago,50000,Diesel,450000,2022
Hyundai,Verna,30000,Petrol,900000,2023
Maruti,Swift Dzire,90000,Diesel,450000,2019
Maruti,Baleno,32000,Diesel,765000,2022
Toyota,Innova,92571,Diesel,1675000,2021
Toyota,Innova,122000,Diesel,1150000,2021
BMW,3,36000,Diesel,3100000,2022
Honda,City,100000,Petrol,300000,2014
Hyundai,Grand,14500,Petrol,565000,2024
Tata,Tiago,41000,Petrol,520000,2023
Maruti,Alto,63000,Petrol,110000,2014
Hyundai,Grand,63821,Diesel,445000,2021
Mahindra,Bolero,90000,Diesel,230000,2012
Mahindra,Thar,25000,Diesel,850000,2023
Volkswagen,Polo,76574,Diesel,650000,2021
Hyundai,Verna,5557,Petrol,1045000,2023
Ford,Aspire,100000,Diesel,350000,2021
Honda,Amaze,50000,Petrol,500000,2021
Maruti,Celerio,40000,Petrol,450000,2023
Ford,Figo,19300,Petrol,567000,2022
BMW,3,105000,Diesel,1465000,2018
Hyundai,i10,150000,Petrol,350000,2018
Renault,KWID,74675,Petrol,284000,2020
Maruti,Vitara,20000,Diesel,1000000,2021
Volkswagen,Polo,72103,Diesel,535000,2019
Hyundai,i10,61171,Petrol,290000,2014
Hyundai,Creta,36503,Petrol,1050000,2021
Maruti,Eeco,58500,Petrol,349000,2020
Hyundai,i20,38120,Petrol,690000,2022
Mercedes-Benz,E-Class,25000,Diesel,2100000,2018
Maruti,Baleno,11410,Petrol,725000,2023
Mercedes-Benz,GL-Class,30000,Petrol,3800000,2021
Maruti,Swift,45000,Diesel,500000,2018
Maruti,Celerio,48000,Petrol,451000,2023
Hyundai,Creta,98921,Diesel,850000,2021
Skoda,Rapid,40000,Diesel,510000,2018
Mahindra,XUV500,65000,Diesel,1050000,2020
Maruti,Wagon R,61000,Petrol,375000,2018
Maruti,Celerio,61173,Diesel,375000,2021
Maruti,Swift Dzire,70000,Diesel,600000,2023
Maruti,Vitara,6000,Diesel,900000,2024
Hyundai,i10,90000,Petrol,250000,2017
Honda,City,73000,Petrol,450000,2016
Volkswagen,Polo,53000,Diesel,560000,2019
Maruti,Swift,35465,Diesel,435000,2019
Maruti,Ciaz,120000,Diesel,530000,2020
Hyundai,i10,61685,Petrol,300000,2017
Maruti,Vitara,80321,Diesel,960000,2022
